,u,i,ts,label,idx
2880,5473,15238,0.303063479,1.0,2881
2881,6012,15377,0.303072836,5.0,2882
2882,4393,15254,0.303156031,5.0,2883
2883,9311,15325,0.303348644,5.0,2884
2884,13663,15248,0.303417695,5.0,2885
2885,8190,15331,0.303423574,2.0,2886
2886,13534,15248,0.303466125,4.0,2887
2887,3802,15277,0.30346614,5.0,2888
2888,6288,15381,0.303469798,5.0,2889
2889,1633,15291,0.303552563,3.0,2890
2890,6576,15340,0.303688243,3.0,2891
2891,14890,15827,0.303732763,3.0,2892
2892,6283,15325,0.303780317,5.0,2893
2893,2135,15379,0.303780793,5.0,2894
2894,1160,15344,0.303784175,5.0,2895
2895,14211,15254,0.303824751,5.0,2896
2896,9945,15258,0.30384879,3.0,2897
2897,2494,15287,0.303865476,5.0,2898
2898,4396,15251,0.303925559,5.0,2899
2899,2051,15248,0.303930773,1.0,2900
2900,6597,15350,0.303953195,2.0,2901
2901,102,15238,0.304066534,5.0,2902
2902,7930,15249,0.304153779,5.0,2903
2903,2668,15546,0.304217677,1.0,2904
2904,13709,15248,0.304287455,5.0,2905
2905,1195,15394,0.30433994,4.0,2906
2906,11354,15295,0.304355589,5.0,2907
2907,11214,15340,0.304513163,5.0,2908
2908,9722,15248,0.304554992,3.0,2909
2909,14022,15472,0.304594904,5.0,2910
2910,4322,15384,0.30461023,1.0,2911
2911,4285,15258,0.304614367,5.0,2912
2912,2301,15277,0.304647151,4.0,2913
2913,2382,15251,0.304679988,5.0,2914
2914,11310,15248,0.304693956,4.0,2915
2915,290,15383,0.304711302,5.0,2916
2916,12620,15393,0.304740279,2.0,2917
2917,12130,15366,0.304815725,1.0,2918
2918,7820,15238,0.304981361,4.0,2919
2919,12023,15340,0.304989818,1.0,2920
2920,2683,15379,0.304992206,4.0,2921
2921,11314,15340,0.305011936,4.0,2922
2922,11956,15396,0.305067693,5.0,2923
2923,2805,15248,0.305070428,1.0,2924
2924,6629,15366,0.30512044,1.0,2925
2925,4014,15248,0.305153719,4.0,2926
2926,3955,15238,0.305205838,5.0,2927
2927,11226,15340,0.305218578,2.0,2928
2928,11589,15248,0.305441326,1.0,2929
2929,9289,15827,0.305463111,5.0,2930
2930,13537,15340,0.305482032,2.0,2931
2931,13966,15261,0.305482368,1.0,2932
2932,5268,15303,0.305516308,3.0,2933
2933,13538,15340,0.305533029,1.0,2934
2934,6870,15735,0.30554926,5.0,2935
2935,4091,15248,0.305581223,5.0,2936
2936,13738,15248,0.305628691,3.0,2937
2937,11170,15248,0.305784667,5.0,2938
2938,4365,15248,0.305786437,3.0,2939
2939,10108,15340,0.305808621,3.0,2940
2940,7121,15248,0.305817965,5.0,2941
2941,8336,15340,0.305851532,1.0,2942
2942,8833,15340,0.305891196,1.0,2943
2943,4060,15366,0.305905769,2.0,2944
2944,8468,15340,0.305908773,5.0,2945
2945,11754,15303,0.305930574,1.0,2946
2946,246,15343,0.30594875,1.0,2947
2947,13892,15251,0.305960981,5.0,2948
2948,14352,15340,0.30597185,1.0,2949
2949,12841,15379,0.306198315,5.0,2950
2950,4429,15393,0.306219877,1.0,2951
2951,7255,15248,0.306252124,5.0,2952
2952,12739,15248,0.30627221,5.0,2953
2953,12951,15393,0.306275462,1.0,2954
2954,1814,15340,0.306343779,5.0,2955
2955,10188,15248,0.306402045,5.0,2956
2956,1243,15340,0.3064387,5.0,2957
2957,9413,15340,0.306441618,4.0,2958
2958,5709,15258,0.306602238,5.0,2959
2959,10133,15277,0.306731737,5.0,2960
2960,14207,15258,0.30674543,5.0,2961
2961,13529,15381,0.306762401,1.0,2962
2962,11981,15381,0.306831418,5.0,2963
2963,2711,15248,0.306992262,4.0,2964
2964,13575,15248,0.307053616,5.0,2965
2965,1112,15254,0.307199207,4.0,2966
2966,636,15393,0.307204879,2.0,2967
2967,6788,15393,0.307209803,2.0,2968
2968,7888,15238,0.307278704,5.0,2969
2969,12208,15381,0.307288692,4.0,2970
2970,846,15248,0.307484439,5.0,2971
2971,2294,15344,0.307540928,5.0,2972
2972,10560,15261,0.307551629,5.0,2973
2973,7735,15323,0.307553354,4.0,2974
2974,14824,15291,0.307569202,4.0,2975
2975,5780,15248,0.307604616,3.0,2976
2976,6737,15308,0.30761387,5.0,2977
2977,7247,15366,0.307625762,5.0,2978
2978,5209,15248,0.307825606,5.0,2979
2979,6831,15303,0.307860835,5.0,2980
2980,9594,15248,0.307873142,3.0,2981
2981,13748,15248,0.30791155,3.0,2982
2982,13142,15254,0.307993864,5.0,2983
2983,5354,15248,0.307998576,5.0,2984
2984,13807,15248,0.308011373,4.0,2985
2985,427,15248,0.308038811,5.0,2986
2986,2785,15248,0.308040184,1.0,2987
2987,9957,15261,0.308051857,5.0,2988
2988,5392,15999,0.308166626,5.0,2989
2989,13846,15295,0.308287053,5.0,2990
2990,13712,15248,0.308295376,5.0,2991
2991,13712,15248,0.308295376,5.0,2992
2992,1874,15303,0.308348543,3.0,2993
2993,7653,15303,0.308355104,5.0,2994
2994,5361,15472,0.308356015,5.0,2995
2995,13837,15393,0.308358393,2.0,2996
2996,11454,15393,0.308365249,5.0,2997
2997,13740,15425,0.308369606,5.0,2998
2998,4130,15366,0.3083834,1.0,2999
2999,801,15400,0.308384288,2.0,3000
3000,11474,15302,0.308402011,3.0,3001
3001,5320,15425,0.308406973,5.0,3002
3002,12860,15375,0.308434125,5.0,3003
3003,4557,15248,0.30844392,5.0,3004
3004,11121,15381,0.308445379,4.0,3005
3005,1496,15383,0.308457841,5.0,3006
3006,6372,15393,0.308459858,5.0,3007
3007,12371,15384,0.308460509,4.0,3008
3008,12826,15303,0.308461582,5.0,3009
3009,12999,15248,0.308550882,3.0,3010
3010,9061,15340,0.308687876,4.0,3011
3011,9909,15248,0.308700837,5.0,3012
3012,5907,15381,0.308755574,2.0,3013
3013,6828,15351,0.3087685,5.0,3014
3014,9411,15381,0.308794939,2.0,3015
3015,1979,15315,0.308799493,5.0,3016
3016,3510,15248,0.308811881,4.0,3017
3017,6277,15381,0.308818454,4.0,3018
3018,13495,15340,0.30882207,5.0,3019
3019,7703,15248,0.308827831,4.0,3020
3020,2037,15735,0.308833357,5.0,3021
3021,2037,15302,0.308833657,3.0,3022
3022,9336,15261,0.309091215,5.0,3023
3023,8240,15393,0.309115037,5.0,3024
3024,7922,15238,0.309139096,5.0,3025
3025,2712,15303,0.309198927,3.0,3026
3026,8200,15340,0.309209125,3.0,3027
3027,2623,15381,0.309255833,4.0,3028
3028,8215,15381,0.309307425,5.0,3029
3029,15034,15686,0.309360575,1.0,3030
3030,8560,15277,0.309592457,5.0,3031
3031,13080,15335,0.309608873,1.0,3032
3032,2752,15393,0.309954573,5.0,3033
3033,1362,15634,0.310004251,5.0,3034
3034,4848,15325,0.310004574,3.0,3035
3035,14801,15303,0.31033571,4.0,3036
3036,7608,15381,0.310354756,5.0,3037
3037,9206,15350,0.310386533,5.0,3038
3038,1957,15248,0.310458308,5.0,3039
3039,9786,15455,0.310504806,5.0,3040
3040,7153,15308,0.310619249,5.0,3041
3041,11307,15343,0.310844219,5.0,3042
3042,3048,15248,0.310888969,5.0,3043
3043,14266,15261,0.310895832,5.0,3044
3044,3645,15303,0.310917768,5.0,3045
3045,1251,15393,0.310994168,3.0,3046
3046,2489,15248,0.310995508,5.0,3047
3047,7570,15258,0.311007611,5.0,3048
3048,12704,15252,0.311025761,4.0,3049
3049,12727,15381,0.311123772,5.0,3050
3050,9687,16182,0.311201073,3.0,3051
3051,650,15248,0.311205574,5.0,3052
3052,6867,15253,0.311235039,2.0,3053
3053,14297,15277,0.311305959,5.0,3054
3054,9619,15607,0.311580939,5.0,3055
3055,3209,15261,0.311678144,5.0,3056
3056,544,15248,0.311703829,5.0,3057
3057,4469,15735,0.311746727,3.0,3058
3058,2604,15238,0.312143084,3.0,3059
3059,6528,15351,0.312159729,3.0,3060
3060,6528,15277,0.312160698,4.0,3061
3061,5614,15251,0.312229544,5.0,3062
3062,2736,15249,0.312481522,5.0,3063
3063,6020,15383,0.312521349,5.0,3064
3064,14613,15381,0.312525413,2.0,3065
3065,2177,15429,0.312527964,5.0,3066
3066,11953,15335,0.312566036,2.0,3067
3067,14237,15254,0.312614326,5.0,3068
3068,2523,15340,0.312633734,5.0,3069
3069,11933,15248,0.312713725,5.0,3070
3070,5308,15248,0.313004595,5.0,3071
3071,9126,15251,0.313044092,5.0,3072
3072,12874,15893,0.31312232,5.0,3073
3073,10837,15251,0.313129681,1.0,3074
3074,1570,15350,0.313258046,5.0,3075
3075,11383,15393,0.313282805,5.0,3076
3076,9593,15461,0.313430909,2.0,3077
3077,4521,15248,0.313619546,5.0,3078
3078,1241,15343,0.313660809,5.0,3079
3079,3071,15381,0.313744121,4.0,3080
3080,966,15248,0.313795699,3.0,3081
3081,11111,15248,0.313905829,2.0,3082
3082,13618,15248,0.313951447,5.0,3083
3083,13153,15381,0.314154681,3.0,3084
3084,12480,15393,0.314191424,3.0,3085
3085,6409,15381,0.314214493,5.0,3086
3086,8050,15238,0.314246287,5.0,3087
3087,3145,15248,0.314290114,5.0,3088
3088,7336,15393,0.314322376,5.0,3089
3089,10833,15251,0.314499802,5.0,3090
3090,15218,15804,0.314571336,5.0,3091
3091,3898,15381,0.314582194,1.0,3092
3092,107,15302,0.314583011,3.0,3093
3093,4472,15381,0.314630337,4.0,3094
3094,6723,15249,0.314639516,4.0,3095
3095,14544,15267,0.314674764,5.0,3096
3096,9041,15350,0.314674773,1.0,3097
3097,12424,15350,0.314681169,4.0,3098
3098,3498,15261,0.314877924,4.0,3099
3099,3967,15248,0.314950378,5.0,3100
3100,8082,15238,0.314951011,4.0,3101
3101,2219,15251,0.315006865,5.0,3102
3102,668,15248,0.315013785,4.0,3103
3103,1462,15305,0.315162234,3.0,3104
3104,1493,15248,0.315187528,2.0,3105
3105,14035,15253,0.315276592,4.0,3106
3106,14054,15254,0.31537527,5.0,3107
3107,2835,15381,0.315387699,5.0,3108
3108,10740,15397,0.315390391,5.0,3109
3109,13450,15381,0.315393519,3.0,3110
3110,4606,15804,0.315398495,1.0,3111
3111,1482,15282,0.315415417,3.0,3112
3112,3823,15381,0.315424489,1.0,3113
3113,13718,15248,0.315433732,1.0,3114
3114,9410,15248,0.315489845,3.0,3115
3115,5483,15248,0.315501767,5.0,3116
3116,4064,15325,0.315527736,5.0,3117
3117,1725,15340,0.315723951,5.0,3118
3118,5837,15381,0.315734471,3.0,3119
3119,10532,15393,0.315779555,5.0,3120
3120,10629,15827,0.315812566,5.0,3121
3121,10238,15248,0.315823186,5.0,3122
3122,7269,15277,0.31585474,3.0,3123
3123,7993,15238,0.315933164,1.0,3124
3124,4772,15248,0.315944827,4.0,3125
3125,10875,15999,0.315961721,5.0,3126
3126,4343,15393,0.316005658,4.0,3127
3127,3404,15381,0.316169797,1.0,3128
3128,9429,15323,0.316206862,1.0,3129
3129,8478,15383,0.316212928,1.0,3130
3130,11176,15335,0.316233673,2.0,3131
3131,3548,15340,0.316249942,4.0,3132
3132,3970,15303,0.316276879,5.0,3133
3133,14033,15253,0.316310625,1.0,3134
3134,909,15383,0.316359581,3.0,3135
3135,909,15251,0.316360079,4.0,3136
3136,12778,15325,0.316375575,2.0,3137
3137,8986,15331,0.316593428,2.0,3138
3138,525,15254,0.316666313,5.0,3139
3139,5841,15248,0.317131813,5.0,3140
3140,9182,15248,0.317136632,4.0,3141
3141,1732,15343,0.317188894,2.0,3142
3142,5550,15381,0.317190077,4.0,3143
3143,11232,15344,0.317440479,5.0,3144
3144,1207,15381,0.317485019,2.0,3145
3145,4329,15381,0.317486666,4.0,3146
3146,14116,15254,0.317586305,5.0,3147
3147,4357,15309,0.317799246,5.0,3148
3148,13125,15248,0.317833255,3.0,3149
3149,3539,15248,0.317873919,5.0,3150
3150,7940,15238,0.317888158,1.0,3151
3151,2309,15763,0.317889019,5.0,3152
3152,5057,15248,0.317896239,3.0,3153
3153,14928,15455,0.317976542,5.0,3154
3154,4300,15344,0.317992984,5.0,3155
3155,13491,15331,0.318285591,2.0,3156
3156,9264,15394,0.318421799,2.0,3157
3157,12316,15343,0.318645555,1.0,3158
3158,8896,15258,0.318671225,5.0,3159
3159,12658,15331,0.318688115,3.0,3160
3160,5396,15277,0.31880946,5.0,3161
3161,9731,15248,0.318817069,5.0,3162
3162,4634,15381,0.318850842,4.0,3163
3163,2090,15303,0.31904684,2.0,3164
3164,13584,15817,0.3190693,5.0,3165
3165,6357,16054,0.319071185,5.0,3166
3166,6380,15350,0.319108224,5.0,3167
3167,2633,15379,0.319123894,5.0,3168
3168,10249,15325,0.319128575,5.0,3169
3169,13972,16054,0.319131454,5.0,3170
3170,6310,15251,0.319174165,4.0,3171
3171,12062,15303,0.31918356,4.0,3172
3172,15195,15335,0.319205486,1.0,3173
3173,8166,15248,0.319243227,5.0,3174
3174,7795,15472,0.319528922,1.0,3175
3175,7795,15472,0.319528922,1.0,3176
3176,10144,15413,0.319541209,1.0,3177
3177,2052,15267,0.319557616,5.0,3178
3178,1027,15254,0.319617625,5.0,3179
3179,2140,15258,0.319627722,5.0,3180
3180,10639,15258,0.319906284,5.0,3181
3181,3649,15258,0.319914564,5.0,3182
3182,12113,15253,0.319924342,2.0,3183
3183,5618,15350,0.319938826,5.0,3184
3184,11334,15377,0.319939237,3.0,3185
3185,7422,15238,0.319971167,5.0,3186
3186,9155,15331,0.320006414,1.0,3187
3187,159,15331,0.320010667,3.0,3188
3188,277,15377,0.320025136,5.0,3189
3189,5017,15400,0.320027212,3.0,3190
3190,8800,15303,0.32002867,5.0,3191
3191,2969,15343,0.320043115,5.0,3192
3192,12067,15607,0.32005211,5.0,3193
3193,11541,15251,0.320066608,5.0,3194
3194,13614,15331,0.320119696,3.0,3195
3195,7094,15400,0.320120682,2.0,3196
3196,2195,15400,0.320270738,2.0,3197
3197,2290,15400,0.320277156,2.0,3198
3198,8251,15400,0.320299945,3.0,3199
3199,13703,15248,0.320328653,2.0,3200
3200,3586,15248,0.320346158,3.0,3201
3201,12326,15261,0.320374996,5.0,3202
3202,8899,15331,0.320385589,4.0,3203
3203,11827,15258,0.320391962,5.0,3204
3204,13590,15381,0.320403838,5.0,3205
3205,6791,15377,0.320404792,1.0,3206
3206,5735,15303,0.320418819,5.0,3207
3207,732,15393,0.320449633,3.0,3208
3208,8250,15248,0.320452134,5.0,3209
3209,3908,15248,0.32051606,1.0,3210
3210,10678,15331,0.320794921,1.0,3211
3211,2394,15248,0.320802299,5.0,3212
3212,609,15254,0.32086205,3.0,3213
3213,1635,15248,0.321132463,1.0,3214
3214,1635,15248,0.321132463,1.0,3215
3215,8470,15325,0.321163429,5.0,3216
3216,2338,15393,0.321569114,2.0,3217
3217,6646,15383,0.321661987,5.0,3218
3218,9295,15641,0.321672522,2.0,3219
3219,6213,15350,0.321680406,5.0,3220
3220,1771,15248,0.32176882,1.0,3221
3221,1721,15248,0.321778101,5.0,3222
3222,994,15350,0.321818801,3.0,3223
3223,885,15437,0.321826215,5.0,3224
3224,10527,15248,0.321830125,4.0,3225
3225,9359,15267,0.321977685,5.0,3226
3226,2917,15254,0.321991553,5.0,3227
3227,3134,15248,0.322186384,3.0,3228
3228,8307,15251,0.322315754,5.0,3229
3229,11211,15343,0.322371276,1.0,3230
3230,2078,15344,0.322403063,4.0,3231
3231,5528,15393,0.322444099,5.0,3232
3232,12984,15331,0.322490878,1.0,3233
3233,7441,15248,0.322503434,5.0,3234
3234,11225,15303,0.322518936,2.0,3235
3235,12232,15336,0.322549746,5.0,3236
3236,276,15344,0.322852699,5.0,3237
3237,2089,15381,0.322868171,3.0,3238
3238,10386,15287,0.322874886,5.0,3239
3239,10059,15253,0.322895254,5.0,3240
3240,11775,15291,0.322901624,5.0,3241
3241,11028,15242,0.32295718,5.0,3242
3242,7868,15238,0.322959122,5.0,3243
3243,5394,15258,0.322978592,5.0,3244
3244,755,15303,0.322995264,1.0,3245
3245,11618,15258,0.323005534,5.0,3246
3246,13492,15248,0.323024058,1.0,3247
3247,5789,15315,0.323101016,5.0,3248
3248,10549,15336,0.323208228,5.0,3249
3249,7634,15249,0.323265426,3.0,3250
3250,10621,15325,0.323284547,5.0,3251
3251,6741,15248,0.323386234,5.0,3252
3252,7515,15261,0.3236893,3.0,3253
3253,1988,15400,0.323758385,3.0,3254
3254,5166,15384,0.324029475,5.0,3255
3255,8714,15343,0.324067673,5.0,3256
3256,11249,15331,0.324089654,3.0,3257
3257,1418,15377,0.324094872,5.0,3258
3258,11068,15325,0.324097781,3.0,3259
3259,14512,15400,0.324101004,4.0,3260
3260,9990,15315,0.324111316,5.0,3261
3261,10865,15377,0.324112548,5.0,3262
3262,12345,15350,0.324118647,2.0,3263
3263,2601,15315,0.32411984,1.0,3264
3264,7240,15331,0.324126204,5.0,3265
3265,15234,15377,0.324128435,1.0,3266
3266,15219,15400,0.324128672,4.0,3267
3267,136,15315,0.324132519,5.0,3268
3268,8416,15331,0.324132646,2.0,3269
3269,10285,15379,0.324159716,4.0,3270
3270,7530,15400,0.324166683,4.0,3271
3271,6014,15607,0.324190013,5.0,3272
3272,8214,15377,0.324199129,5.0,3273
3273,10126,15641,0.324202282,2.0,3274
3274,14500,15377,0.324209262,3.0,3275
3275,8662,15254,0.324282838,5.0,3276
3276,1286,15607,0.324317145,5.0,3277
3277,1003,15331,0.324347952,4.0,3278
3278,8787,15400,0.32442102,5.0,3279
3279,1054,15261,0.324440519,1.0,3280
3280,12016,15400,0.324469488,2.0,3281
3281,9930,15248,0.324493573,5.0,3282
3282,1001,15277,0.324705069,5.0,3283
3283,6627,15366,0.32488063,5.0,3284
3284,7220,15248,0.324893953,5.0,3285
3285,14326,15400,0.324921251,3.0,3286
3286,205,15248,0.324930711,5.0,3287
3287,2260,15377,0.324940787,2.0,3288
3288,14375,15377,0.32495238,2.0,3289
3289,2649,15238,0.324960423,5.0,3290
3290,12611,15315,0.325148473,2.0,3291
3291,12125,15397,0.325382909,4.0,3292
3292,14518,15267,0.325448985,5.0,3293
3293,14273,15258,0.325494094,5.0,3294
3294,4661,15454,0.32567772,3.0,3295
3295,5593,15258,0.325696332,5.0,3296
3296,13056,15325,0.325715272,5.0,3297
3297,10929,15261,0.325762423,3.0,3298
3298,12083,15400,0.325765719,5.0,3299
3299,14584,15315,0.325770623,5.0,3300
3300,11192,15315,0.325787357,3.0,3301
3301,11616,15258,0.325789865,5.0,3302
3302,13979,15381,0.325951976,4.0,3303
3303,7140,15325,0.326050578,5.0,3304
3304,3721,15779,0.32607658,5.0,3305
3305,12030,15400,0.326127283,5.0,3306
3306,9915,15393,0.326164995,3.0,3307
3307,6229,15384,0.326200258,1.0,3308
3308,7970,15238,0.326213777,3.0,3309
3309,2504,15344,0.326261119,3.0,3310
3310,4815,15248,0.326281595,3.0,3311
3311,8971,15248,0.326317735,5.0,3312
3312,790,15377,0.326586678,5.0,3313
3313,2435,15248,0.326620031,4.0,3314
3314,2387,15248,0.326631643,5.0,3315
3315,12321,15303,0.326684146,5.0,3316
3316,9373,15241,0.326713261,2.0,3317
3317,11780,15381,0.326756234,3.0,3318
3318,3392,15393,0.326767678,2.0,3319
3319,1543,15248,0.326779515,5.0,3320
3320,849,15261,0.326813855,1.0,3321
3321,1784,15248,0.32685856,5.0,3322
3322,6087,15248,0.327342878,5.0,3323
3323,10816,15253,0.327416021,2.0,3324
3324,8659,15248,0.327457969,1.0,3325
3325,13002,15366,0.327488274,5.0,3326
3326,10540,15248,0.327721777,5.0,3327
3327,13765,15248,0.327799622,3.0,3328
3328,1218,15429,0.32784197,5.0,3329
3329,12324,15287,0.327970955,5.0,3330
3330,3336,15248,0.32798916,5.0,3331
3331,5024,15248,0.328059641,4.0,3332
3332,14490,16018,0.328254218,3.0,3333
3333,11633,15248,0.328279653,5.0,3334
3334,7105,15381,0.328351121,5.0,3335
3335,6137,15248,0.328373733,3.0,3336
3336,1990,15325,0.328379928,1.0,3337
3337,4679,15425,0.328684774,4.0,3338
3338,722,15241,0.328742767,4.0,3339
3339,5366,15261,0.328810401,5.0,3340
3340,8187,15393,0.328820709,2.0,3341
3341,3348,15248,0.328919794,1.0,3342
3342,71,15248,0.329111972,5.0,3343
3343,7647,15377,0.329148765,5.0,3344
3344,6145,15277,0.329162452,5.0,3345
3345,3502,15368,0.329211436,3.0,3346
3346,14678,15366,0.329553838,4.0,3347
3347,9202,15248,0.329561616,5.0,3348
3348,4969,15248,0.329568294,5.0,3349
3349,11321,15308,0.32959486,5.0,3350
3350,3352,15303,0.329607139,4.0,3351
3351,14493,15393,0.329612525,5.0,3352
3352,607,15393,0.329729841,5.0,3353
3353,6344,15254,0.32980324,4.0,3354
3354,11684,15393,0.329907475,5.0,3355
3355,5477,15251,0.329984322,5.0,3356
3356,3869,15248,0.329996366,5.0,3357
3357,266,15340,0.330027577,5.0,3358
3358,701,15308,0.330099203,5.0,3359
3359,382,15308,0.33014991,4.0,3360
3360,12372,15340,0.330160246,5.0,3361
3361,4598,15248,0.330253619,5.0,3362
3362,10963,15242,0.330273889,5.0,3363
3363,6079,15331,0.330305891,5.0,3364
3364,6816,15368,0.330330948,5.0,3365
3365,11786,15308,0.330381817,4.0,3366
3366,11757,15340,0.330405606,5.0,3367
3367,12048,15384,0.330445838,4.0,3368
3368,12384,15340,0.330446369,3.0,3369
3369,10497,15248,0.330539708,5.0,3370
3370,5235,15308,0.330638111,4.0,3371
3371,2126,15249,0.330680799,5.0,3372
3372,6643,15393,0.330703897,5.0,3373
3373,12367,15384,0.330726892,5.0,3374
3374,14144,15258,0.330808952,2.0,3375
3375,7483,15315,0.3308726,5.0,3376
3376,12381,15343,0.330879901,5.0,3377
3377,11598,15340,0.330981073,1.0,3378
3378,15185,15340,0.33106208,4.0,3379
3379,8783,15393,0.331167839,2.0,3380
3380,6679,15381,0.331198239,1.0,3381
3381,8237,15343,0.331217525,5.0,3382
3382,13912,15340,0.331228695,4.0,3383
3383,8286,15393,0.331282313,2.0,3384
3384,2807,15366,0.331309894,5.0,3385
3385,14881,15393,0.331319787,5.0,3386
3386,4923,15248,0.331335162,5.0,3387
3387,11308,15248,0.331546086,5.0,3388
3388,1407,15277,0.33156895,5.0,3389
3389,6538,15461,0.331632245,5.0,3390
3390,8712,15335,0.331637068,5.0,3391
3391,10221,15393,0.331717305,3.0,3392
3392,1495,15381,0.331927097,5.0,3393
3393,4674,15248,0.332026568,5.0,3394
3394,4538,15455,0.33204136,3.0,3395
3395,2310,15425,0.332099263,5.0,3396
3396,2310,15277,0.332100873,5.0,3397
3397,2563,15393,0.332125068,5.0,3398
3398,829,15302,0.332142551,3.0,3399
3399,15170,15340,0.332269235,5.0,3400
3400,13735,15248,0.332392359,5.0,3401
3401,14690,15545,0.332426126,2.0,3402
3402,10239,15393,0.332474502,5.0,3403
3403,7723,15393,0.332497037,1.0,3404
3404,2793,15238,0.332511001,5.0,3405
3405,5865,15343,0.332671487,5.0,3406
3406,7771,15241,0.332733944,3.0,3407
3407,13761,15248,0.332794327,5.0,3408
3408,11865,15366,0.332813406,5.0,3409
3409,6197,15308,0.332815452,5.0,3410
3410,12099,15254,0.332819101,2.0,3411
3411,13579,15384,0.332825531,5.0,3412
3412,9037,15393,0.332826872,5.0,3413
3413,162,15254,0.33287501,3.0,3414
3414,11283,15384,0.332880191,5.0,3415
3415,13868,15393,0.332930138,5.0,3416
3416,8814,15340,0.332994105,5.0,3417
3417,10039,15366,0.333177291,5.0,3418
3418,14013,15343,0.33322118,5.0,3419
3419,12408,15393,0.333222517,5.0,3420
3420,12670,15366,0.333226532,5.0,3421
3421,10899,15366,0.333227028,5.0,3422
3422,10899,15366,0.333227028,5.0,3423
3423,9325,15366,0.333232403,5.0,3424
3424,13871,15308,0.333241037,5.0,3425
3425,8628,15340,0.333252778,5.0,3426
3426,5294,15253,0.333253036,1.0,3427
3427,14011,15343,0.333272567,5.0,3428
3428,14445,15393,0.333277993,4.0,3429
3429,12146,15393,0.33327964,5.0,3430
3430,13369,15393,0.333314267,5.0,3431
3431,13557,15343,0.33333718,5.0,3432
3432,7814,15309,0.333346457,5.0,3433
3433,10348,15393,0.333356814,5.0,3434
3434,4471,15340,0.333375766,5.0,3435
3435,8476,15343,0.333541964,5.0,3436
3436,6563,15763,0.333557586,4.0,3437
3437,12220,15344,0.333612131,5.0,3438
3438,3021,15340,0.333613138,5.0,3439
3439,11521,15384,0.333616146,5.0,3440
3440,13406,15366,0.333639051,5.0,3441
3441,8485,15343,0.333639506,5.0,3442
3442,10667,15393,0.333639688,4.0,3443
3443,9072,15366,0.333642654,5.0,3444
3444,12522,15366,0.333644092,5.0,3445
3445,11296,15366,0.333644242,5.0,3446
3446,13558,15393,0.333646534,5.0,3447
3447,14002,15343,0.333653544,3.0,3448
3448,4507,15277,0.333653583,2.0,3449
3449,7647,15308,0.333653979,5.0,3450
3450,725,15253,0.333662757,1.0,3451
3451,4826,15343,0.333671772,5.0,3452
3452,8966,15366,0.333691256,5.0,3453
3453,9506,15308,0.333691883,4.0,3454
3454,2635,15366,0.333695525,5.0,3455
3455,7084,15344,0.333700719,5.0,3456
3456,13873,15366,0.333704214,5.0,3457
3457,12119,15340,0.333706652,5.0,3458
3458,1355,15248,0.333708177,2.0,3459
3459,5022,15384,0.333710039,5.0,3460
3460,176,15340,0.334057067,5.0,3461
3461,13498,15366,0.334061096,5.0,3462
3462,10561,15393,0.334063297,5.0,3463
3463,10093,15258,0.33407285,5.0,3464
3464,15169,15343,0.334073088,5.0,3465
3465,4380,15343,0.334075849,4.0,3466
3466,15077,15384,0.334079629,5.0,3467
3467,14641,15366,0.334083763,4.0,3468
3468,7475,15277,0.334086241,5.0,3469
3469,7614,15308,0.334106433,5.0,3470
3470,12766,15308,0.334151077,4.0,3471
3471,10627,15340,0.334173291,5.0,3472
3472,12446,15393,0.334176631,5.0,3473
3473,5926,15267,0.334177587,5.0,3474
3474,8572,15366,0.334192852,5.0,3475
3475,8864,15325,0.33422254,4.0,3476
3476,9316,15368,0.334240958,4.0,3477
3477,10598,15343,0.334364067,5.0,3478
3478,2028,15393,0.334414319,5.0,3479
3479,11608,15340,0.334416956,5.0,3480
3480,801,15393,0.334431926,5.0,3481
3481,2866,15350,0.334458042,5.0,3482
3482,3023,15277,0.334461087,2.0,3483
3483,10414,15340,0.334472328,5.0,3484
3484,14561,15308,0.334480013,5.0,3485
3485,3608,15340,0.334498383,5.0,3486
3486,7042,15686,0.334502016,2.0,3487
3487,11110,15248,0.334509705,5.0,3488
3488,6055,15254,0.33453493,5.0,3489
3489,10599,15340,0.33457322,5.0,3490
3490,13954,15267,0.33458242,5.0,3491
3491,5289,15454,0.334588829,1.0,3492
3492,3397,15238,0.334612629,5.0,3493
3493,6607,15393,0.33461328,5.0,3494
3494,11235,15340,0.334628871,2.0,3495
3495,11706,15248,0.33466717,5.0,3496
3496,15042,15343,0.334671112,5.0,3497
3497,15042,15343,0.334671112,5.0,3498
3498,6598,15254,0.334834398,2.0,3499
3499,7434,15267,0.334842645,5.0,3500
3500,12643,15400,0.334868415,2.0,3501
3501,946,15400,0.334877609,1.0,3502
3502,2046,15343,0.334897473,5.0,3503
3503,12969,15393,0.33493447,5.0,3504
3504,12229,15366,0.335049945,1.0,3505
3505,11937,15248,0.33505702,4.0,3506
3506,13461,15366,0.335200926,5.0,3507
3507,6141,16044,0.33520192,5.0,3508
3508,11350,15384,0.335295205,4.0,3509
3509,8616,15248,0.335295278,5.0,3510
3510,13715,15248,0.335299942,1.0,3511
3511,9193,15366,0.335301319,5.0,3512
3512,2587,15340,0.335302857,5.0,3513
3513,2298,15384,0.335310342,5.0,3514
3514,15191,15343,0.335313791,5.0,3515
3515,825,15238,0.335321566,1.0,3516
3516,9668,15366,0.335360862,5.0,3517
