,u,i,ts,label,idx
110892,347,333,2.0,0.0,110893
110893,347,338,2.0,0.0,110894
110894,347,343,2.0,0.0,110895
110895,347,347,2.0,0.0,110896
110896,347,412,2.0,0.0,110897
110897,347,756,2.0,0.0,110898
110898,348,31,2.0,0.0,110899
110899,348,53,2.0,0.0,110900
110900,348,102,2.0,0.0,110901
110901,348,115,2.0,0.0,110902
110902,348,135,2.0,0.0,110903
110903,348,149,2.0,0.0,110904
110904,348,244,2.0,0.0,110905
110905,348,317,2.0,0.0,110906
110906,348,318,2.0,0.0,110907
110907,348,348,2.0,0.0,110908
110908,348,351,2.0,0.0,110909
110909,348,611,2.0,0.0,110910
110910,348,631,2.0,0.0,110911
110911,348,707,2.0,0.0,110912
110912,348,839,2.0,0.0,110913
110913,348,1263,2.0,0.0,110914
110914,348,1284,2.0,0.0,110915
110915,348,1666,2.0,0.0,110916
110916,349,11,2.0,0.0,110917
110917,349,46,2.0,0.0,110918
110918,349,79,2.0,0.0,110919
110919,349,85,2.0,0.0,110920
110920,349,86,2.0,0.0,110921
110921,349,96,2.0,0.0,110922
110922,349,108,2.0,0.0,110923
110923,349,119,2.0,0.0,110924
110924,349,122,2.0,0.0,110925
110925,349,284,2.0,0.0,110926
110926,349,349,2.0,0.0,110927
110927,349,350,2.0,0.0,110928
110928,349,352,2.0,0.0,110929
110929,349,375,2.0,0.0,110930
110930,349,387,2.0,0.0,110931
110931,349,388,2.0,0.0,110932
110932,349,421,2.0,0.0,110933
110933,349,433,2.0,0.0,110934
110934,349,434,2.0,0.0,110935
110935,349,512,2.0,0.0,110936
110936,349,517,2.0,0.0,110937
110937,349,518,2.0,0.0,110938
110938,349,519,2.0,0.0,110939
110939,349,520,2.0,0.0,110940
110940,349,521,2.0,0.0,110941
110941,349,527,2.0,0.0,110942
110942,349,1176,2.0,0.0,110943
110943,349,1786,2.0,0.0,110944
110944,350,79,2.0,0.0,110945
110945,350,179,2.0,0.0,110946
110946,350,292,2.0,0.0,110947
110947,350,349,2.0,0.0,110948
110948,350,350,2.0,0.0,110949
110949,350,521,2.0,0.0,110950
110950,350,593,2.0,0.0,110951
110951,350,594,2.0,0.0,110952
110952,350,638,2.0,0.0,110953
110953,350,659,2.0,0.0,110954
110954,350,824,2.0,0.0,110955
110955,350,832,2.0,0.0,110956
110956,350,840,2.0,0.0,110957
110957,350,1104,2.0,0.0,110958
110958,350,1409,2.0,0.0,110959
110959,351,65,2.0,0.0,110960
110960,351,73,2.0,0.0,110961
110961,351,120,2.0,0.0,110962
110962,351,135,2.0,0.0,110963
110963,351,171,2.0,0.0,110964
110964,351,175,2.0,0.0,110965
110965,351,178,2.0,0.0,110966
110966,351,181,2.0,0.0,110967
110967,351,191,2.0,0.0,110968
110968,351,192,2.0,0.0,110969
110969,351,197,2.0,0.0,110970
110970,351,200,2.0,0.0,110971
110971,351,238,2.0,0.0,110972
110972,351,239,2.0,0.0,110973
110973,351,298,2.0,0.0,110974
110974,351,348,2.0,0.0,110975
110975,351,351,2.0,0.0,110976
110976,351,352,2.0,0.0,110977
110977,351,366,2.0,0.0,110978
110978,351,414,2.0,0.0,110979
110979,351,450,2.0,0.0,110980
110980,352,90,2.0,0.0,110981
110981,352,146,2.0,0.0,110982
110982,352,160,2.0,0.0,110983
110983,352,178,2.0,0.0,110984
110984,352,181,2.0,0.0,110985
110985,352,195,2.0,0.0,110986
110986,352,196,2.0,0.0,110987
110987,352,200,2.0,0.0,110988
110988,352,233,2.0,0.0,110989
110989,352,239,2.0,0.0,110990
110990,352,298,2.0,0.0,110991
110991,352,321,2.0,0.0,110992
110992,352,349,2.0,0.0,110993
110993,352,351,2.0,0.0,110994
110994,352,352,2.0,0.0,110995
110995,352,358,2.0,0.0,110996
110996,352,375,2.0,0.0,110997
110997,352,401,2.0,0.0,110998
110998,352,421,2.0,0.0,110999
110999,352,435,2.0,0.0,111000
111000,352,471,2.0,0.0,111001
111001,352,499,2.0,0.0,111002
111002,353,38,2.0,0.0,111003
111003,353,43,2.0,0.0,111004
111004,353,73,2.0,0.0,111005
111005,353,129,2.0,0.0,111006
111006,353,130,2.0,0.0,111007
111007,353,146,2.0,0.0,111008
111008,353,172,2.0,0.0,111009
111009,353,205,2.0,0.0,111010
111010,353,244,2.0,0.0,111011
111011,353,277,2.0,0.0,111012
111012,353,320,2.0,0.0,111013
111013,353,343,2.0,0.0,111014
111014,353,344,2.0,0.0,111015
111015,353,353,2.0,0.0,111016
111016,353,354,2.0,0.0,111017
111017,353,355,2.0,0.0,111018
111018,353,356,2.0,0.0,111019
111019,353,357,2.0,0.0,111020
111020,353,358,2.0,0.0,111021
111021,353,359,2.0,0.0,111022
111022,354,73,2.0,0.0,111023
111023,354,141,2.0,0.0,111024
111024,354,192,2.0,0.0,111025
111025,354,196,2.0,0.0,111026
111026,354,239,2.0,0.0,111027
111027,354,320,2.0,0.0,111028
111028,354,338,2.0,0.0,111029
111029,354,344,2.0,0.0,111030
111030,354,353,2.0,0.0,111031
111031,354,354,2.0,0.0,111032
111032,354,358,2.0,0.0,111033
111033,354,371,2.0,0.0,111034
111034,354,375,2.0,0.0,111035
111035,354,418,2.0,0.0,111036
111036,354,432,2.0,0.0,111037
111037,354,744,2.0,0.0,111038
111038,354,864,2.0,0.0,111039
111039,354,965,2.0,0.0,111040
111040,354,1457,2.0,0.0,111041
111041,354,1722,2.0,0.0,111042
111042,355,210,2.0,0.0,111043
111043,355,244,2.0,0.0,111044
111044,355,254,2.0,0.0,111045
111045,355,353,2.0,0.0,111046
111046,355,355,2.0,0.0,111047
111047,355,357,2.0,0.0,111048
111048,355,507,2.0,0.0,111049
111049,355,515,2.0,0.0,111050
111050,355,1055,2.0,0.0,111051
111051,355,1457,2.0,0.0,111052
111052,355,1591,2.0,0.0,111053
111053,355,1754,2.0,0.0,111054
111054,355,1771,2.0,0.0,111055
111055,355,1820,2.0,0.0,111056
111056,355,1961,2.0,0.0,111057
111057,356,50,2.0,0.0,111058
111058,356,116,2.0,0.0,111059
111059,356,148,2.0,0.0,111060
111060,356,193,2.0,0.0,111061
111061,356,239,2.0,0.0,111062
111062,356,247,2.0,0.0,111063
111063,356,320,2.0,0.0,111064
111064,356,338,2.0,0.0,111065
111065,356,343,2.0,0.0,111066
111066,356,353,2.0,0.0,111067
111067,356,356,2.0,0.0,111068
111068,356,384,2.0,0.0,111069
111069,356,386,2.0,0.0,111070
111070,356,412,2.0,0.0,111071
111071,356,424,2.0,0.0,111072
111072,356,431,2.0,0.0,111073
111073,356,446,2.0,0.0,111074
111074,356,488,2.0,0.0,111075
111075,356,530,2.0,0.0,111076
111076,356,590,2.0,0.0,111077
111077,356,601,2.0,0.0,111078
111078,356,612,2.0,0.0,111079
111079,356,685,2.0,0.0,111080
111080,356,692,2.0,0.0,111081
111081,356,729,2.0,0.0,111082
111082,356,748,2.0,0.0,111083
111083,356,758,2.0,0.0,111084
111084,356,774,2.0,0.0,111085
111085,356,788,2.0,0.0,111086
111086,356,827,2.0,0.0,111087
111087,356,869,2.0,0.0,111088
111088,356,878,2.0,0.0,111089
111089,356,993,2.0,0.0,111090
111090,356,994,2.0,0.0,111091
111091,356,995,2.0,0.0,111092
111092,356,996,2.0,0.0,111093
111093,356,997,2.0,0.0,111094
111094,356,999,2.0,0.0,111095
111095,356,1020,2.0,0.0,111096
111096,356,1023,2.0,0.0,111097
111097,356,1025,2.0,0.0,111098
111098,356,1036,2.0,0.0,111099
111099,356,1050,2.0,0.0,111100
111100,356,1321,2.0,0.0,111101
111101,356,1373,2.0,0.0,111102
111102,356,1502,2.0,0.0,111103
111103,356,1506,2.0,0.0,111104
111104,356,1563,2.0,0.0,111105
111105,356,1630,2.0,0.0,111106
111106,356,1637,2.0,0.0,111107
111107,356,1788,2.0,0.0,111108
111108,357,17,2.0,0.0,111109
111109,357,42,2.0,0.0,111110
111110,357,45,2.0,0.0,111111
111111,357,62,2.0,0.0,111112
111112,357,136,2.0,0.0,111113
111113,357,205,2.0,0.0,111114
111114,357,206,2.0,0.0,111115
111115,357,209,2.0,0.0,111116
111116,357,244,2.0,0.0,111117
111117,357,277,2.0,0.0,111118
111118,357,305,2.0,0.0,111119
111119,357,311,2.0,0.0,111120
111120,357,339,2.0,0.0,111121
111121,357,344,2.0,0.0,111122
111122,357,353,2.0,0.0,111123
111123,357,355,2.0,0.0,111124
111124,357,357,2.0,0.0,111125
111125,357,390,2.0,0.0,111126
111126,357,405,2.0,0.0,111127
111127,357,423,2.0,0.0,111128
111128,357,461,2.0,0.0,111129
111129,357,532,2.0,0.0,111130
111130,357,535,2.0,0.0,111131
111131,357,537,2.0,0.0,111132
111132,357,539,2.0,0.0,111133
111133,357,563,2.0,0.0,111134
111134,357,703,2.0,0.0,111135
111135,357,871,2.0,0.0,111136
111136,357,877,2.0,0.0,111137
111137,357,943,2.0,0.0,111138
111138,357,961,2.0,0.0,111139
111139,357,962,2.0,0.0,111140
111140,357,965,2.0,0.0,111141
111141,357,977,2.0,0.0,111142
111142,357,1033,2.0,0.0,111143
111143,357,1259,2.0,0.0,111144
111144,357,1456,2.0,0.0,111145
111145,357,1458,2.0,0.0,111146
111146,357,1533,2.0,0.0,111147
111147,357,1602,2.0,0.0,111148
111148,357,1687,2.0,0.0,111149
111149,357,1716,2.0,0.0,111150
111150,357,1744,2.0,0.0,111151
111151,357,1762,2.0,0.0,111152
111152,357,1772,2.0,0.0,111153
111153,357,1825,2.0,0.0,111154
111154,357,1838,2.0,0.0,111155
111155,358,86,2.0,0.0,111156
111156,358,117,2.0,0.0,111157
111157,358,119,2.0,0.0,111158
111158,358,239,2.0,0.0,111159
111159,358,242,2.0,0.0,111160
111160,358,258,2.0,0.0,111161
111161,358,320,2.0,0.0,111162
111162,358,352,2.0,0.0,111163
111163,358,353,2.0,0.0,111164
111164,358,354,2.0,0.0,111165
111165,358,358,2.0,0.0,111166
111166,358,368,2.0,0.0,111167
111167,358,375,2.0,0.0,111168
111168,358,414,2.0,0.0,111169
111169,358,418,2.0,0.0,111170
111170,358,424,2.0,0.0,111171
111171,358,441,2.0,0.0,111172
111172,358,515,2.0,0.0,111173
111173,358,528,2.0,0.0,111174
111174,358,540,2.0,0.0,111175
111175,358,608,2.0,0.0,111176
111176,358,630,2.0,0.0,111177
111177,358,666,2.0,0.0,111178
111178,358,681,2.0,0.0,111179
111179,358,766,2.0,0.0,111180
111180,358,784,2.0,0.0,111181
111181,358,790,2.0,0.0,111182
111182,358,797,2.0,0.0,111183
111183,358,1189,2.0,0.0,111184
111184,358,1458,2.0,0.0,111185
111185,359,73,2.0,0.0,111186
111186,359,75,2.0,0.0,111187
111187,359,146,2.0,0.0,111188
111188,359,183,2.0,0.0,111189
111189,359,195,2.0,0.0,111190
111190,359,197,2.0,0.0,111191
111191,359,198,2.0,0.0,111192
111192,359,320,2.0,0.0,111193
111193,359,343,2.0,0.0,111194
111194,359,353,2.0,0.0,111195
111195,359,359,2.0,0.0,111196
111196,359,360,2.0,0.0,111197
111197,359,375,2.0,0.0,111198
111198,359,427,2.0,0.0,111199
111199,359,683,2.0,0.0,111200
111200,359,743,2.0,0.0,111201
111201,359,744,2.0,0.0,111202
111202,359,852,2.0,0.0,111203
111203,359,906,2.0,0.0,111204
111204,359,1319,2.0,0.0,111205
111205,359,1662,2.0,0.0,111206
111206,359,1785,2.0,0.0,111207
111207,360,66,2.0,0.0,111208
111208,360,73,2.0,0.0,111209
111209,360,78,2.0,0.0,111210
111210,360,114,2.0,0.0,111211
111211,360,120,2.0,0.0,111212
111212,360,141,2.0,0.0,111213
111213,360,160,2.0,0.0,111214
111214,360,180,2.0,0.0,111215
111215,360,195,2.0,0.0,111216
111216,360,274,2.0,0.0,111217
111217,360,283,2.0,0.0,111218
111218,360,315,2.0,0.0,111219
111219,360,320,2.0,0.0,111220
111220,360,321,2.0,0.0,111221
111221,360,359,2.0,0.0,111222
111222,360,360,2.0,0.0,111223
111223,360,363,2.0,0.0,111224
111224,360,407,2.0,0.0,111225
111225,360,415,2.0,0.0,111226
111226,360,416,2.0,0.0,111227
111227,360,417,2.0,0.0,111228
111228,360,418,2.0,0.0,111229
111229,361,108,2.0,0.0,111230
111230,361,165,2.0,0.0,111231
111231,361,264,2.0,0.0,111232
111232,361,283,2.0,0.0,111233
111233,361,331,2.0,0.0,111234
111234,361,361,2.0,0.0,111235
111235,361,378,2.0,0.0,111236
111236,361,535,2.0,0.0,111237
111237,361,676,2.0,0.0,111238
111238,361,861,2.0,0.0,111239
111239,361,931,2.0,0.0,111240
111240,361,932,2.0,0.0,111241
111241,361,938,2.0,0.0,111242
111242,361,970,2.0,0.0,111243
111243,361,1027,2.0,0.0,111244
111244,361,1323,2.0,0.0,111245
111245,361,1667,2.0,0.0,111246
111246,361,1687,2.0,0.0,111247
111247,361,1705,2.0,0.0,111248
111248,361,1709,2.0,0.0,111249
111249,361,1761,2.0,0.0,111250
111250,361,1827,2.0,0.0,111251
111251,361,1839,2.0,0.0,111252
111252,361,1850,2.0,0.0,111253
111253,361,1906,2.0,0.0,111254
111254,361,1916,2.0,0.0,111255
111255,362,110,2.0,0.0,111256
111256,362,147,2.0,0.0,111257
111257,362,250,2.0,0.0,111258
111258,362,283,2.0,0.0,111259
111259,362,321,2.0,0.0,111260
111260,362,323,2.0,0.0,111261
111261,362,324,2.0,0.0,111262
111262,362,331,2.0,0.0,111263
111263,362,362,2.0,0.0,111264
111264,362,415,2.0,0.0,111265
111265,362,482,2.0,0.0,111266
111266,362,521,2.0,0.0,111267
111267,362,864,2.0,0.0,111268
111268,362,1070,2.0,0.0,111269
111269,362,1120,2.0,0.0,111270
111270,362,1419,2.0,0.0,111271
111271,362,1438,2.0,0.0,111272
111272,362,1742,2.0,0.0,111273
111273,363,274,2.0,0.0,111274
111274,363,283,2.0,0.0,111275
111275,363,295,2.0,0.0,111276
111276,363,360,2.0,0.0,111277
111277,363,363,2.0,0.0,111278
111278,363,366,2.0,0.0,111279
111279,363,375,2.0,0.0,111280
111280,363,389,2.0,0.0,111281
111281,363,415,2.0,0.0,111282
111282,363,418,2.0,0.0,111283
111283,363,441,2.0,0.0,111284
111284,363,457,2.0,0.0,111285
111285,363,548,2.0,0.0,111286
111286,363,683,2.0,0.0,111287
111287,363,692,2.0,0.0,111288
111288,363,693,2.0,0.0,111289
111289,363,696,2.0,0.0,111290
111290,363,728,2.0,0.0,111291
111291,363,851,2.0,0.0,111292
111292,363,881,2.0,0.0,111293
111293,363,948,2.0,0.0,111294
111294,363,997,2.0,0.0,111295
111295,363,1073,2.0,0.0,111296
111296,363,1118,2.0,0.0,111297
111297,363,1319,2.0,0.0,111298
111298,363,1574,2.0,0.0,111299
111299,363,1576,2.0,0.0,111300
111300,363,1588,2.0,0.0,111301
111301,363,1807,2.0,0.0,111302
111302,364,176,2.0,0.0,111303
111303,364,231,2.0,0.0,111304
111304,364,283,2.0,0.0,111305
111305,364,364,2.0,0.0,111306
111306,364,378,2.0,0.0,111307
111307,364,461,2.0,0.0,111308
111308,364,544,2.0,0.0,111309
111309,364,630,2.0,0.0,111310
111310,364,775,2.0,0.0,111311
111311,364,864,2.0,0.0,111312
111312,364,931,2.0,0.0,111313
111313,364,936,2.0,0.0,111314
111314,364,969,2.0,0.0,111315
111315,364,970,2.0,0.0,111316
111316,364,1027,2.0,0.0,111317
111317,364,1435,2.0,0.0,111318
111318,365,50,2.0,0.0,111319
111319,365,87,2.0,0.0,111320
111320,365,90,2.0,0.0,111321
111321,365,117,2.0,0.0,111322
111322,365,239,2.0,0.0,111323
111323,365,274,2.0,0.0,111324
111324,365,283,2.0,0.0,111325
111325,365,289,2.0,0.0,111326
111326,365,307,2.0,0.0,111327
111327,365,315,2.0,0.0,111328
111328,365,343,2.0,0.0,111329
111329,365,365,2.0,0.0,111330
111330,365,370,2.0,0.0,111331
111331,365,375,2.0,0.0,111332
111332,365,384,2.0,0.0,111333
111333,365,385,2.0,0.0,111334
111334,365,425,2.0,0.0,111335
111335,365,447,2.0,0.0,111336
111336,365,457,2.0,0.0,111337
111337,365,475,2.0,0.0,111338
111338,365,488,2.0,0.0,111339
111339,365,489,2.0,0.0,111340
111340,365,490,2.0,0.0,111341
111341,365,491,2.0,0.0,111342
111342,365,492,2.0,0.0,111343
111343,365,493,2.0,0.0,111344
111344,365,506,2.0,0.0,111345
111345,365,533,2.0,0.0,111346
111346,365,694,2.0,0.0,111347
111347,365,935,2.0,0.0,111348
111348,365,1322,2.0,0.0,111349
111349,366,65,2.0,0.0,111350
111350,366,117,2.0,0.0,111351
111351,366,122,2.0,0.0,111352
111352,366,141,2.0,0.0,111353
111353,366,171,2.0,0.0,111354
111354,366,239,2.0,0.0,111355
111355,366,283,2.0,0.0,111356
111356,366,284,2.0,0.0,111357
111357,366,295,2.0,0.0,111358
111358,366,298,2.0,0.0,111359
111359,366,330,2.0,0.0,111360
111360,366,332,2.0,0.0,111361
111361,366,351,2.0,0.0,111362
111362,366,363,2.0,0.0,111363
111363,366,366,2.0,0.0,111364
111364,366,375,2.0,0.0,111365
111365,366,387,2.0,0.0,111366
111366,366,391,2.0,0.0,111367
111367,366,414,2.0,0.0,111368
111368,366,419,2.0,0.0,111369
111369,366,438,2.0,0.0,111370
111370,366,439,2.0,0.0,111371
111371,366,440,2.0,0.0,111372
111372,366,531,2.0,0.0,111373
111373,366,1538,2.0,0.0,111374
111374,367,11,2.0,0.0,111375
111375,367,46,2.0,0.0,111376
111376,367,73,2.0,0.0,111377
111377,367,79,2.0,0.0,111378
111378,367,87,2.0,0.0,111379
111379,367,91,2.0,0.0,111380
111380,367,93,2.0,0.0,111381
111381,367,117,2.0,0.0,111382
111382,367,196,2.0,0.0,111383
111383,367,263,2.0,0.0,111384
111384,367,319,2.0,0.0,111385
111385,367,321,2.0,0.0,111386
111386,367,344,2.0,0.0,111387
111387,367,367,2.0,0.0,111388
111388,367,371,2.0,0.0,111389
111389,367,382,2.0,0.0,111390
111390,367,396,2.0,0.0,111391
111391,367,397,2.0,0.0,111392
111392,367,398,2.0,0.0,111393
111393,367,399,2.0,0.0,111394
111394,367,400,2.0,0.0,111395
111395,367,954,2.0,0.0,111396
111396,367,1725,2.0,0.0,111397
111397,368,87,2.0,0.0,111398
111398,368,141,2.0,0.0,111399
111399,368,160,2.0,0.0,111400
111400,368,289,2.0,0.0,111401
111401,368,319,2.0,0.0,111402
111402,368,358,2.0,0.0,111403
111403,368,368,2.0,0.0,111404
111404,368,370,2.0,0.0,111405
111405,368,373,2.0,0.0,111406
111406,368,379,2.0,0.0,111407
111407,368,384,2.0,0.0,111408
111408,368,391,2.0,0.0,111409
111409,368,393,2.0,0.0,111410
111410,368,417,2.0,0.0,111411
111411,368,437,2.0,0.0,111412
111412,368,483,2.0,0.0,111413
111413,368,490,2.0,0.0,111414
111414,368,498,2.0,0.0,111415
111415,368,530,2.0,0.0,111416
111416,368,548,2.0,0.0,111417
111417,368,574,2.0,0.0,111418
111418,368,587,2.0,0.0,111419
111419,368,658,2.0,0.0,111420
111420,368,681,2.0,0.0,111421
111421,368,723,2.0,0.0,111422
111422,368,727,2.0,0.0,111423
111423,368,768,2.0,0.0,111424
111424,368,778,2.0,0.0,111425
111425,368,812,2.0,0.0,111426
111426,368,851,2.0,0.0,111427
111427,368,852,2.0,0.0,111428
111428,368,863,2.0,0.0,111429
111429,368,879,2.0,0.0,111430
111430,368,880,2.0,0.0,111431
111431,368,885,2.0,0.0,111432
111432,368,886,2.0,0.0,111433
111433,368,902,2.0,0.0,111434
111434,368,960,2.0,0.0,111435
111435,368,965,2.0,0.0,111436
111436,368,971,2.0,0.0,111437
111437,368,983,2.0,0.0,111438
111438,368,995,2.0,0.0,111439
111439,368,1035,2.0,0.0,111440
111440,368,1039,2.0,0.0,111441
111441,368,1082,2.0,0.0,111442
111442,368,1110,2.0,0.0,111443
111443,368,1189,2.0,0.0,111444
111444,368,1191,2.0,0.0,111445
111445,368,1215,2.0,0.0,111446
111446,368,1217,2.0,0.0,111447
111447,368,1222,2.0,0.0,111448
111448,368,1231,2.0,0.0,111449
111449,368,1277,2.0,0.0,111450
111450,368,1328,2.0,0.0,111451
111451,368,1500,2.0,0.0,111452
111452,368,1501,2.0,0.0,111453
111453,368,1531,2.0,0.0,111454
111454,368,1615,2.0,0.0,111455
111455,368,1645,2.0,0.0,111456
111456,368,1671,2.0,0.0,111457
111457,368,1673,2.0,0.0,111458
111458,368,1677,2.0,0.0,111459
111459,368,1678,2.0,0.0,111460
111460,368,1721,2.0,0.0,111461
111461,368,1724,2.0,0.0,111462
111462,369,50,2.0,0.0,111463
111463,369,197,2.0,0.0,111464
111464,369,228,2.0,0.0,111465
111465,369,319,2.0,0.0,111466
111466,369,335,2.0,0.0,111467
111467,369,369,2.0,0.0,111468
111468,369,370,2.0,0.0,111469
111469,369,373,2.0,0.0,111470
111470,369,383,2.0,0.0,111471
111471,369,384,2.0,0.0,111472
111472,369,385,2.0,0.0,111473
111473,369,386,2.0,0.0,111474
111474,369,388,2.0,0.0,111475
111475,369,415,2.0,0.0,111476
111476,369,426,2.0,0.0,111477
111477,369,429,2.0,0.0,111478
111478,369,437,2.0,0.0,111479
111479,369,488,2.0,0.0,111480
111480,369,490,2.0,0.0,111481
111481,369,525,2.0,0.0,111482
111482,369,574,2.0,0.0,111483
111483,369,612,2.0,0.0,111484
111484,369,727,2.0,0.0,111485
111485,369,731,2.0,0.0,111486
111486,369,751,2.0,0.0,111487
111487,369,755,2.0,0.0,111488
111488,369,757,2.0,0.0,111489
111489,369,761,2.0,0.0,111490
111490,369,763,2.0,0.0,111491
111491,369,846,2.0,0.0,111492
111492,369,862,2.0,0.0,111493
111493,369,926,2.0,0.0,111494
111494,369,945,2.0,0.0,111495
111495,369,948,2.0,0.0,111496
111496,369,1118,2.0,0.0,111497
111497,369,1191,2.0,0.0,111498
111498,369,1370,2.0,0.0,111499
111499,369,1468,2.0,0.0,111500
111500,369,1477,2.0,0.0,111501
111501,369,1572,2.0,0.0,111502
111502,369,1574,2.0,0.0,111503
111503,369,1585,2.0,0.0,111504
111504,369,1712,2.0,0.0,111505
111505,370,50,2.0,0.0,111506
111506,370,83,2.0,0.0,111507
111507,370,87,2.0,0.0,111508
111508,370,115,2.0,0.0,111509
111509,370,117,2.0,0.0,111510
111510,370,127,2.0,0.0,111511
111511,370,167,2.0,0.0,111512
111512,370,183,2.0,0.0,111513
111513,370,194,2.0,0.0,111514
111514,370,212,2.0,0.0,111515
111515,370,228,2.0,0.0,111516
111516,370,282,2.0,0.0,111517
111517,370,289,2.0,0.0,111518
111518,370,292,2.0,0.0,111519
111519,370,319,2.0,0.0,111520
111520,370,333,2.0,0.0,111521
111521,370,338,2.0,0.0,111522
111522,370,365,2.0,0.0,111523
111523,370,368,2.0,0.0,111524
111524,370,369,2.0,0.0,111525
111525,370,370,2.0,0.0,111526
111526,370,383,2.0,0.0,111527
111527,370,387,2.0,0.0,111528
111528,370,388,2.0,0.0,111529
111529,370,431,2.0,0.0,111530
111530,370,437,2.0,0.0,111531
111531,370,446,2.0,0.0,111532
111532,370,485,2.0,0.0,111533
111533,370,486,2.0,0.0,111534
111534,370,488,2.0,0.0,111535
111535,370,490,2.0,0.0,111536
111536,370,492,2.0,0.0,111537
111537,370,496,2.0,0.0,111538
111538,370,504,2.0,0.0,111539
111539,370,519,2.0,0.0,111540
111540,370,563,2.0,0.0,111541
111541,370,565,2.0,0.0,111542
111542,370,566,2.0,0.0,111543
111543,370,581,2.0,0.0,111544
111544,370,584,2.0,0.0,111545
111545,370,612,2.0,0.0,111546
111546,370,614,2.0,0.0,111547
111547,370,616,2.0,0.0,111548
111548,370,677,2.0,0.0,111549
111549,370,679,2.0,0.0,111550
111550,370,727,2.0,0.0,111551
111551,370,744,2.0,0.0,111552
111552,370,751,2.0,0.0,111553
111553,370,758,2.0,0.0,111554
111554,370,764,2.0,0.0,111555
111555,370,768,2.0,0.0,111556
111556,370,808,2.0,0.0,111557
111557,370,812,2.0,0.0,111558
111558,370,863,2.0,0.0,111559
111559,370,867,2.0,0.0,111560
111560,370,880,2.0,0.0,111561
111561,370,893,2.0,0.0,111562
111562,370,906,2.0,0.0,111563
111563,370,915,2.0,0.0,111564
111564,370,926,2.0,0.0,111565
111565,370,957,2.0,0.0,111566
111566,370,958,2.0,0.0,111567
111567,370,961,2.0,0.0,111568
111568,370,971,2.0,0.0,111569
111569,370,973,2.0,0.0,111570
111570,370,977,2.0,0.0,111571
111571,370,978,2.0,0.0,111572
111572,370,980,2.0,0.0,111573
111573,370,981,2.0,0.0,111574
111574,370,1007,2.0,0.0,111575
111575,370,1083,2.0,0.0,111576
111576,370,1084,2.0,0.0,111577
111577,370,1196,2.0,0.0,111578
111578,370,1217,2.0,0.0,111579
111579,370,1222,2.0,0.0,111580
111580,370,1228,2.0,0.0,111581
111581,370,1272,2.0,0.0,111582
111582,370,1289,2.0,0.0,111583
111583,370,1298,2.0,0.0,111584
111584,370,1300,2.0,0.0,111585
111585,370,1305,2.0,0.0,111586
111586,370,1317,2.0,0.0,111587
111587,370,1377,2.0,0.0,111588
111588,370,1384,2.0,0.0,111589
111589,370,1450,2.0,0.0,111590
111590,370,1578,2.0,0.0,111591
111591,370,1604,2.0,0.0,111592
111592,370,1610,2.0,0.0,111593
111593,370,1715,2.0,0.0,111594
111594,370,1782,2.0,0.0,111595
111595,371,18,2.0,0.0,111596
111596,371,51,2.0,0.0,111597
111597,371,141,2.0,0.0,111598
111598,371,183,2.0,0.0,111599
111599,371,196,2.0,0.0,111600
111600,371,198,2.0,0.0,111601
111601,371,239,2.0,0.0,111602
111602,371,319,2.0,0.0,111603
111603,371,320,2.0,0.0,111604
111604,371,321,2.0,0.0,111605
111605,371,338,2.0,0.0,111606
111606,371,354,2.0,0.0,111607
111607,371,367,2.0,0.0,111608
111608,371,371,2.0,0.0,111609
111609,371,373,2.0,0.0,111610
111610,371,375,2.0,0.0,111611
111611,371,383,2.0,0.0,111612
111612,371,384,2.0,0.0,111613
111613,371,398,2.0,0.0,111614
111614,371,408,2.0,0.0,111615
111615,371,467,2.0,0.0,111616
111616,371,471,2.0,0.0,111617
111617,371,486,2.0,0.0,111618
111618,371,498,2.0,0.0,111619
111619,371,503,2.0,0.0,111620
111620,371,504,2.0,0.0,111621
111621,371,613,2.0,0.0,111622
111622,371,695,2.0,0.0,111623
111623,371,697,2.0,0.0,111624
111624,371,755,2.0,0.0,111625
111625,371,763,2.0,0.0,111626
111626,371,847,2.0,0.0,111627
111627,371,907,2.0,0.0,111628
111628,371,952,2.0,0.0,111629
111629,371,1088,2.0,0.0,111630
111630,371,1373,2.0,0.0,111631
111631,371,1575,2.0,0.0,111632
111632,371,1629,2.0,0.0,111633
111633,371,1648,2.0,0.0,111634
111634,371,1664,2.0,0.0,111635
111635,371,1678,2.0,0.0,111636
111636,371,1688,2.0,0.0,111637
111637,372,73,2.0,0.0,111638
111638,372,100,2.0,0.0,111639
111639,372,117,2.0,0.0,111640
111640,372,141,2.0,0.0,111641
111641,372,160,2.0,0.0,111642
111642,372,206,2.0,0.0,111643
111643,372,229,2.0,0.0,111644
111644,372,242,2.0,0.0,111645
111645,372,324,2.0,0.0,111646
111646,372,372,2.0,0.0,111647
111647,372,392,2.0,0.0,111648
111648,372,394,2.0,0.0,111649
111649,372,502,2.0,0.0,111650
111650,372,546,2.0,0.0,111651
111651,372,547,2.0,0.0,111652
111652,372,555,2.0,0.0,111653
111653,372,559,2.0,0.0,111654
111654,372,589,2.0,0.0,111655
111655,372,707,2.0,0.0,111656
111656,372,721,2.0,0.0,111657
111657,372,737,2.0,0.0,111658
111658,372,738,2.0,0.0,111659
111659,372,765,2.0,0.0,111660
111660,372,790,2.0,0.0,111661
